qid,leader,ccode,start_year,end_year,v2clkill,v2x_ex_military,v2jupurge,v2psbars,v2csreprss,v2exrescon,v2xlg_legcon,v2x_regime,political_killings,military_executive,judicial_purges,party_barriers,civil_repression,const_disregard,no_leg_constraint,regime_type
Q57380,Goodluck Jonathan,475,2010,2015,-1.0365,0.13849999999999998,1.3465,2.222,1.0736666666666668,0.40716666666666673,0.8123333333333335,1.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q172083,Bongo,481,1967,2009,1.0933255813953489,0.4170000000000001,-0.2573255813953489,0.2593953488372094,0.5674651162790698,0.2637441860465117,0.14730232558139533,0.7441860465116279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Q270645,Rose Francine Rogombe,481,2009,2009,2.085,0.417,-0.467,1.102,1.453,0.191,0.193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Q57521,Ali Bongo Ondimba,481,2009,2015,2.353857142857142,0.45257142857142857,-0.2745714285714286,1.102,1.3985714285714288,0.2828571428571428,0.25257142857142856,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q310860,Dacko,482,1960,1966,-0.24557142857142855,0.38571428571428573,0.603,-1.100857142857143,-1.2671428571428573,-1.1055714285714286,0.177,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q310860,Dacko,482,1979,1981,-0.5096666666666667,0.7240000000000001,1.305,-1.1886666666666668,-0.6726666666666667,-1.2103333333333335,0.1743333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q57452,Francois Bozize,482,2003,2013,-0.845,0.5909090909090909,0.8253636363636364,0.46781818181818174,-0.7001818181818181,-0.8173636363636363,0.654909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
Q15633683,Catherine Samba-Panza,482,2014,2015,-0.8095,0.417,0.528,0.619,-1.357,-0.376,0.6890000000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q548636,Oueddei,483,1979,1982,-2.0375,0.325,-0.332,-1.68,-1.9772500000000002,-2.053,0.105,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q454025,Ngouabi,484,1969,1977,-1.649,0.5777777777777778,0.186,-1.743111111111111,-1.573,-1.481,0.1446,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q57418,Nguesso,484,1979,1992,-1.4323571428571427,0.20000000000000004,0.06642857142857143,-1.2562857142857144,-1.2372142857142858,-1.124642857142857,0.15357142857142855,0.07142857142857142,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Q379725,Lissouba,484,1992,1997,-0.23650000000000002,0.3,0.22483333333333333,1.5108333333333333,0.09449999999999996,0.5431666666666667,0.6799999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q57418,Nguesso,484,1997,2015,-1.211,0.45863157894736845,0.18868421052631576,0.6836315789473684,-1.2984736842105262,-0.8887894736842104,0.2626666666666667,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q161672,Lumumba,490,1960,1960,-2.216,0.233,-1.657,0.728,-1.376,-1.068,0.389,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q164535,Mobutu,490,1960,1960,-2.216,0.233,-1.657,0.728,-1.376,-1.068,0.389,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q206048,Kasavubu,490,1960,1965,-2.0151666666666666,0.3333333333333333,-0.6028333333333332,0.12216666666666669,-1.3759999999999997,-1.1998333333333333,0.34166666666666673,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q164535,Mobutu,490,1965,1997,-2.193909090909091,0.26242424242424245,-1.6297272727272727,-1.7415757575757576,-1.9564848484848487,-2.4446666666666665,0.09863636363636363,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q57416,Joseph Kabila,490,2001,2015,-0.7287999999999999,0.38046666666666673,-0.48319999999999985,0.2608666666666667,-0.6702666666666667,-1.0272666666666666,0.33860000000000007,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q210069,Obote,500,1962,1971,-1.2748000000000002,0.5349,-1.3269,0.512,-1.134,-0.6667,0.5684000000000001,0.3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q452024,Yusuf Lule,500,1979,1979,-3.082,0.4,-3.544,-3.015,-2.202,-2.605,0.114,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q497412,Paulo Muwanga,500,1980,1980,-1.578,0.4,-2.685,0.112,-1.233,-0.847,0.417,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q210069,Obote,500,1980,1985,-1.691,0.48333333333333334,-2.685,0.010666666666666677,-1.2330000000000003,-0.5393333333333333,0.42583333333333334,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q57274,Museveni,500,1986,2015,-0.39133333333333337,0.3339666666666667,0.22083333333333333,-0.8602999999999998,-0.16053333333333336,0.19803333333333326,0.7249999999999999,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q173563,Kenyatta,501,1963,1978,-1.3655,0.182125,0.782375,-0.92025,-0.5009375,-0.47837500000000005,0.51175,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q193492,Moi,501,1978,2002,-1.70804,0.188,-0.31287999999999994,-0.49668000000000007,-0.19236000000000003,-0.37128,0.56568,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q57291,Mwai Kibaki,501,2002,2013,-0.5630833333333334,0.23858333333333334,-0.1009166666666667,1.7959166666666668,1.2901666666666662,0.11366666666666668,0.8701666666666666,1.4166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q196070,Uhuru Kenyatta,501,2013,2015,-0.36400000000000005,0.286,0.338,2.257,1.176,0.5586666666666666,0.8683333333333333,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q186525,Nyerere,510,1961,1985,1.5432800000000002,0.08800000000000001,1.43032,-0.8958799999999999,0.61336,1.5077600000000002,0.63764,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q361581,Mwinyi,510,1985,1995,1.5092727272727273,0.2,1.359090909090909,-0.6258181818181817,1.0806363636363636,1.0281818181818183,0.7130909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q320156,Mkapa,510,1995,2005,1.4920000000000002,0.19090909090909092,1.1839999999999997,1.0689999999999997,1.3540909090909092,1.1423636363636365,0.8613636363636363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q57488,Kikwete,510,2005,2015,1.4876363636363636,0.09690909090909092,1.1878181818181817,1.1155454545454544,1.064909090909091,1.106,0.9091818181818183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q5018756,John Magufuli,510,2015,2015,1.444,0.1,1.226,1.157,0.943,1.106,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q627267,Mwambutsa,516,1962,1966,-1.1574,0.44980000000000003,0.5322,0.8854,-1.0972000000000002,0.1796,0.3994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q627261,Ntare,516,1966,1966,-1.12,0.917,0.656,-0.856,-1.742,-0.662,0.365,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Q282359,Micombero,516,1966,1976,-1.0458181818181818,0.9154545454545455,0.7297272727272727,-0.9514545454545456,-1.7420000000000002,-0.6304545454545455,0.10045454545454545,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q380916,Buyoya,516,1987,1993,-1.039142857142857,0.8335714285714285,1.4670000000000003,-0.3924285714285714,-1.153142857142857,-0.24757142857142853,0.42857142857142855,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Q457201,Ndadaye,516,1993,1993,-1.516,0.333,1.467,1.378,-0.53,0.211,0.451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q380916,Buyoya,516,1996,2003,-1.4155,0.7705,0.14025,1.378,-0.53,0.128,0.4325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Q358332,Ndayizeye,516,2003,2005,-1.0903333333333334,0.329,-0.539,1.378,-0.53,-0.05933333333333333,0.416,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q57343,Nkurunziza,516,2005,2015,-1.646090909090909,0.30927272727272725,-1.3091818181818182,0.6476363636363636,-1.225818181818182,-0.9068181818181817,0.37063636363636365,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q557995,Kayibanda,517,1961,1973,-1.2380769230769233,0.3651538461538462,-0.16153846153846158,-0.4326153846153847,-0.22376923076923075,-1.0905384615384617,0.3829230769230769,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q888967,Sindikubwabo,517,1994,1994,-2.535,0.167,-1.066,-0.106,-0.561,-1.066,0.618,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q1231345,Paul Kagame,517,1994,2015,-0.9240454545454546,0.1685,-1.368090909090909,-0.44990909090909065,-0.7088181818181818,-0.9941363636363636,0.3601818181818182,0.5909090909090909,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q157197,Osman Daar,520,1960,1967,0.025374999999999995,0.177375,-0.305125,1.5474999999999999,-0.879,0.5353749999999999,0.819,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q308215,Shermarke,520,1967,1969,-0.7200000000000001,0.4443333333333333,-0.9369999999999999,1.2116666666666667,-1.0599999999999998,0.492,0.5906666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q209828,Siad Barre,520,1969,1991,-2.414260869565218,0.4891304347826087,-2.2435652173913043,-1.2011739130434784,-2.1732173913043478,-1.1044347826086955,0.12350000000000005,0.17391304347826086,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q319153,Hassan Sheikh Mohamud,520,2012,2015,-1.389,0.10625000000000001,-0.798,1.29275,-0.43725,-1.159,0.654,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q297667,Gouled Aptidon,522,1977,1999,0.3157391304347826,0.2956521739130434,-0.39869565217391306,-1.3060000000000003,-0.8169130434782607,-2.036999999999999,0.09221739130434782,0.7391304347826086,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q57390,Guelleh,522,1999,2015,-0.06811764705882352,0.22205882352941175,-0.39,-0.2501176470588235,0.21617647058823528,-0.809,0.12,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q262589,Gebre Kidan,530,1991,1991,-0.904,0.286,-1.748,-1.065,-1.415,-0.599,0.103,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q161184,Meles Zenawi,530,1991,2012,-0.5643636363636365,0.25472727272727275,-0.8748181818181817,-0.23031818181818187,-1.0957272727272729,-0.5699545454545454,0.14018181818181816,0.8636363636363636,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q181665,Neto,540,1975,1979,-2.1355999999999997,0.333,-0.8486,-2.7008,-2.0987999999999998,-1.2422,0.0644,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q219918,Machel,541,1975,1986,-1.1684999999999999,0.125,-0.32500000000000007,-2.0525833333333328,-1.9099999999999995,0.741,0.14283333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q208355,Chissano,541,1986,2005,0.63595,0.12430000000000001,0.13585,0.7531,-0.13040000000000002,0.53965,0.301,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q57392,Guebuza,541,2005,2015,1.0998181818181816,0.10099999999999999,0.5118181818181818,1.7222727272727274,0.35654545454545455,0.5460000000000002,0.4289090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q5448556,Filipe Nyusi,541,2015,2015,0.276,0.111,0.742,1.711,0.326,0.562,0.472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q105480,Kaunda,551,1964,1991,0.3434285714285715,0.1699642857142857,0.6368214285714286,-0.8362857142857143,0.9814285714285714,0.981857142857143,0.33046428571428565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q297057,Chiluba,551,1991,2002,0.8178333333333333,0.32608333333333345,1.0620833333333335,1.2053333333333336,1.1704166666666669,0.9365,0.7445833333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q212058,Levy Mwanawasa,551,2002,2008,1.026,0.35700000000000004,1.3952857142857142,1.6329999999999998,1.12,1.7970000000000002,0.8674285714285713,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q18352991,Edgar Lungu,551,2015,2015,1.451,0.214,1.697,1.173,0.871,0.994,0.799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q313424,Smith,552,1965,1979,-2.7967333333333335,0.24446666666666667,0.242,-0.3849999999999999,-0.062133333333333346,-1.0319999999999998,0.423,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q318479,Muzorewa,552,1979,1979,-3.125,0.167,0.242,-0.385,-0.157,-1.042,0.423,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q10707,Mugabe,552,1980,2015,-1.4908611111111112,0.09861111111111111,-1.055027777777778,0.706361111111111,-0.5656666666666667,-0.6396111111111112,0.4354166666666667,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q184945,Banda,553,1964,1994,-2.9030967741935494,0.09677419354838712,-0.00903225806451613,-2.193870967741935,-3.0816451612903233,-0.3325483870967744,0.11235483870967743,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q317107,Muluzi,553,1994,2004,-0.6253636363636365,0.2848181818181818,0.8657272727272727,2.0040000000000004,0.065,-0.25899999999999995,0.8191818181818181,1.4545454545454546,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
Q181586,Bingu wa Mutharika,553,2004,2012,0.6947777777777778,0.18233333333333332,2.5673333333333335,1.906,0.6122222222222222,-0.2157777777777778,0.8047777777777777,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q57388,Joyce Hilda Banda,553,2012,2014,1.1370000000000002,0.17,2.702,1.9323333333333335,1.2586666666666666,-0.10166666666666668,0.8063333333333333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
Q7176020,Peter Mutharika,553,2014,2015,1.521,0.1875,2.42,1.948,1.535,-0.022,0.8494999999999999,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
Q359536,Strijdom,560,1954,1958,-1.7280000000000002,0.0,0.945,0.21400000000000002,-1.445,0.422,0.348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q380398,Swart,560,1958,1958,-1.728,0.0,0.945,0.214,-1.445,0.422,0.348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q297000,Verwoerd,560,1958,1966,-2.374333333333334,0.024,0.9449999999999998,-0.10411111111111111,-1.445,0.422,0.348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q313903,Vorster,560,1966,1978,-2.723076923076923,0.03599999999999999,0.9450000000000001,-0.19499999999999998,-1.445,0.42199999999999993,0.3479999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q212286,Botha,560,1978,1989,-2.8670000000000004,0.05349999999999999,0.945,-0.19499999999999998,-1.3416666666666666,0.42199999999999993,0.46349999999999986,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q1077326,Heunis,560,1989,1989,-2.752,0.071,0.945,-0.195,-1.321,0.422,0.579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q212286,Botha,560,1989,1989,-2.752,0.071,0.945,-0.195,-1.321,0.422,0.579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q151813,deKlerk,560,1989,1994,-1.5098333333333331,0.059166666666666666,0.9250000000000002,1.3585,0.01999999999999998,0.48383333333333334,0.6108333333333332,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q8023,Mandela,560,1994,1999,0.9088333333333333,0.0,2.1008333333333336,2.629,2.6348333333333334,1.0250000000000001,0.7799999999999999,2.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
Q101547,Mbeki,560,1999,2008,1.283,0.011600000000000001,2.541,2.6290000000000004,2.9000000000000004,1.141,0.829,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q152327,Motlanthe,560,2008,2009,1.283,0.029,2.541,2.629,2.809,1.0905,0.8274999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q154104,Nujoma,565,1990,2005,2.4564375,0.0066875,1.575,1.978,2.352,1.175,0.705375,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q57469,Pohamba,565,2005,2015,2.512,0.11618181818181818,1.5572727272727271,1.742909090909091,2.352,1.163272727272727,0.7160000000000001,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q1568274,Hage Geingob,565,2015,2015,2.512,0.15,1.616,1.606,2.352,1.094,0.708,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q1347953,Jonathan,570,1966,1986,-0.49742857142857144,0.29999999999999993,1.052,0.45347619047619037,-0.5174761904761906,-0.9554285714285716,0.17581250000000004,0.19047619047619047,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Q1397999,Lekhanya,570,1986,1991,-0.13833333333333334,0.4291666666666667,1.0519999999999998,-1.218,0.2285,-0.8655,0.424,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Q57537,Letsie III,570,1994,1994,0.834,0.4,1.052,1.884,1.114,0.111,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q57732,Mosisili,570,1998,2012,0.8246666666666667,0.2856,1.0519999999999998,1.8840000000000001,1.1140000000000003,1.1348666666666667,0.5749333333333334,1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q983971,Thabane,570,2012,2015,0.28950000000000004,0.23475,0.9415,1.884,1.114,1.02525,0.697,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q219962,Khama,571,1966,1980,1.9810000000000008,0.10000000000000003,2.015999999999999,1.8180000000000007,2.236733333333334,1.721,0.7119999999999999,1.9333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q310574,Masire,571,1980,1998,1.981,0.10000000000000002,2.0159999999999996,1.9587894736842109,2.289,1.7209999999999999,0.7813684210526317,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q193238,Mogae,571,1998,2008,1.9810000000000003,0.09100000000000001,2.0159999999999996,2.3650000000000007,2.2890000000000006,1.721,0.8390000000000001,2.909090909090909,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57449,Ian Khama,571,2008,2015,1.87275,0.11599999999999999,1.78675,2.3301250000000002,2.22975,1.6115,0.849,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q273259,Dzeliwe Shongwe,572,1982,1983,0.314,0.2,0.695,-3.393,-1.191,0.593,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Q57340,Mswati,572,1986,2015,0.6916666666666668,0.09076666666666668,0.11573333333333329,-3.2463333333333333,-1.208533333333334,0.006099999999999961,0.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q365387,Ramanantsoa,580,1972,1975,-0.16149999999999998,0.675,0.6410000000000001,-0.42574999999999996,-0.23225,-0.566,0.101,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q878859,Gilles Andriamahazo,580,1975,1975,-0.844,0.3,0.188,-0.834,-0.321,-0.566,0.101,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q315953,Ratsiraka,580,1975,1993,0.1950526315789474,0.20000000000000004,0.04994736842105263,-0.5215263157894737,0.21673684210526312,-0.3187368421052631,0.13699999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q559672,Zafy,580,1993,1996,0.87675,0.2,0.162,1.8805,1.172,-0.305,0.693,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
Q315953,Ratsiraka,580,1997,2002,0.23266666666666666,0.19999999999999998,0.10416666666666667,2.2041666666666666,1.1501666666666666,-0.305,0.34583333333333327,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Q155554,Marc Ravalomanana,580,2002,2009,0.52825,0.28025,-0.675125,1.644875,1.3061249999999998,-0.41837499999999994,0.279625,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q57363,Rajoelina,580,2009,2014,0.32066666666666666,0.6666666666666666,-0.07966666666666666,1.2405,1.0098333333333334,-1.1139999999999999,0.19733333333333333,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q401076,Abdallah,581,1975,1975,-0.91,0.833,-1.798,-0.398,-0.216,-0.342,0.097,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q2166580,Ramgoolam,590,1968,1982,1.9631333333333338,0.0,1.6619999999999995,2.477466666666666,0.9388,1.7650000000000001,0.8889999999999997,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q217566,Anerood Jugnauth,590,1982,1995,2.207071428571429,0.0,1.6619999999999995,2.5279999999999996,1.593,1.7650000000000001,0.868142857142857,2.7857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q217566,Anerood Jugnauth,590,2000,2003,2.739,0.0,1.662,2.528,1.593,1.935,0.875,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q57836,Navin Ramgoolam,590,2005,2014,2.739,0.0,1.6375999999999997,2.5279999999999996,1.6175000000000002,1.9349999999999998,0.8717,2.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q193874,Mohammed V,600,1956,1961,-0.9570000000000002,0.083,-0.9223333333333331,0.5626666666666665,-0.6865,-2.093,0.48200000000000004,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q69103,Hassan II,600,1961,1999,-0.38394871794871793,0.0863589743589744,-0.7798205128205127,0.6110000000000001,-1.6301794871794875,-0.7298717948717947,0.5461794871794873,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q57553,Muhammad VI,600,1999,2015,1.5081764705882352,0.05417647058823529,-0.26047058823529406,0.7386470588235295,0.0663529411764706,-0.22682352941176467,0.7380588235294117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q2679301,Ben Khedda,615,1962,1962,-1.375,0.125,0.836,-1.701,-1.452,-0.364,0.628,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q310855,Boumedienne,615,1965,1978,-0.2839999999999999,0.6517857142857143,0.11499999999999998,-1.8930000000000002,-0.8979999999999999,-1.1720000000000002,0.11814285714285713,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q327414,Bitat,615,1978,1979,-0.21899999999999997,0.25,0.363,-1.893,-0.9195,-1.172,0.174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
Q314688,Benjedid,615,1979,1992,-0.15957142857142856,0.33035714285714285,-0.24635714285714286,-1.3527857142857145,-0.7217857142857144,-1.1720000000000002,0.18485714285714286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q314691,Boudiaf,615,1992,1992,-0.068,1.0,-2.084,0.511,-0.022,-1.172,0.212,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q327127,Zeroual,615,1994,1999,0.12733333333333333,0.4583333333333333,-0.5923333333333334,0.511,0.06983333333333334,-1.172,0.2598333333333333,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q57308,Bouteflika,615,1999,2015,1.157352941176471,0.37058823529411766,0.24605882352941175,0.16476470588235292,-0.10541176470588233,-1.1497647058823528,0.29047058823529415,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q643348,Ben Ali Bourguiba,616,1957,1987,0.8135806451612906,0.3000000000000001,-1.1291612903225805,-0.9169032258064516,-1.3359032258064512,-0.8655161290322578,0.1818709677419355,0.9354838709677419,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q204487,Zine Al-Abidine Ben Ali,616,1987,2011,-0.10336000000000002,0.18188,-0.75956,-0.42816000000000004,-1.20556,-1.9512399999999999,0.24576000000000003,0.96,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q360792,Ghannouchi,616,2011,2011,0.386,0.042,0.24,2.297,1.627,2.207,0.812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Q152369,Mebazaa,616,2011,2011,0.386,0.042,0.24,2.297,1.627,2.207,0.812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Q116430,Idris,620,1951,1969,-0.49584210526315786,0.28726315789473683,-1.0299473684210525,-1.5143684210526316,-0.848736842105263,0.3,0.4731764705882353,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q19878,Qaddafi,620,1969,2011,-1.4339302325581398,0.6503720930232559,-0.7027906976744186,-2.4659069767441864,-1.5875813953488367,-1.969116279069767,0.20304761904761906,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q659147,Mohammed Ali Salim,620,2012,2012,-1.45,0.25,-1.272,1.687,1.052,0.173,0.729,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q57534,Mohammed Magariaf,620,2012,2013,-1.5245,0.25,-0.9305,1.444,1.0725,0.173,0.7115,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
Q13410170,Giuma Ahmed Atigha,620,2013,2013,-1.599,0.25,-0.589,1.201,1.093,0.173,0.694,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
Q13550478,Nouri Abusahmain,620,2013,2014,-1.7565,0.25,-0.589,0.98,1.093,0.173,0.6665,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q319216,Abboud,625,1958,1964,-0.4628571428571429,0.8631428571428571,-0.9684285714285716,-1.9944285714285714,-0.12457142857142854,1.4171428571428568,0.5264285714285715,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Q387953,Sadiq al-Mahdi,625,1966,1967,-0.034,0.167,-0.182,0.202,1.102,1.755,0.422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Q311798,Nimeiri,625,1969,1971,-1.146,0.8333333333333334,-1.268,-0.941,-0.838,0.9093333333333332,0.242,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
Q311798,Nimeiri,625,1971,1985,-0.9065333333333334,0.46946666666666664,-1.1800666666666666,-0.8640666666666669,-0.4324666666666667,0.6140000000000001,0.19673333333333332,0.9333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Q387953,Sadiq al-Mahdi,625,1986,1989,-0.27,0.37525,-0.39275,-0.03875000000000001,0.7512499999999999,0.5365,0.2945,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q57315,Salva Kiir,626,2011,2015,-1.3764,0.3282,-0.35940000000000005,0.0388,-1.0372,-1.4906,0.33720000000000006,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
